"trans_id","lang","translation"
"西唐津二丁目","en","Nishikaratsu-nichome(Nishi-Karatsu 2-chome)"
"西唐津二丁目","zh-CN","西唐津二丁目"
"西唐津二丁目","zh-TW","西唐津二丁目"
"西唐津二丁目","ko","니시카라쓰니초메"
"西唐津駅前","ja","西唐津駅前"
"西唐津駅前","ja-Hrkt","にしからつえきまえ"
"西唐津駅前","en","Nishikaratsueki-mae(Nishi-Karatsu Station)"
"西唐津駅前","zh-CN","西唐津站前"
"西唐津駅前","zh-TW","西唐津站前"
"西唐津駅前","ko","니리카라쓰에키마에"
"鬼塚駅前","ja","鬼塚駅前"
"鬼塚駅前","ja-Hrkt","おにづかえきまえ"
"鬼塚駅前","en","Onizukaeki-mae(Onizuka Station)"
"鬼塚駅前","zh-CN","鬼冢站前"
"鬼塚駅前","zh-TW","鬼塚站前"
"鬼塚","ja","鬼塚"
"鬼塚","ja-Hrkt","おにづか"
"鬼塚","en","Onizuka"
"鬼塚","zh-CN","鬼冢(佐贺县)"
"鬼塚","zh-TW","鬼塚(佐賀縣)"
"春日様前","ja","春日様前"
"春日様前","ja-Hrkt","かすがさままえ"
"春日様前","en","Kasugasama-mae"
"春日様前","zh-CN","春日先生前"
"春日様前","zh-TW","春日先生前"
"春日様前","ko","가스가사마마에"
"川原橋","ja","川原橋"
"川原橋","ja-Hrkt","かわらばし"
"川原橋","en","Kawara-bashi"
"川原橋","zh-CN","川原桥(唐津市)"
"川原橋","zh-TW","川原橋(唐津市)"
"川原橋","ko","가와라바시(사가현)"
"鬼塚中学校前","ja","鬼塚中学校前"
"鬼塚中学校前","ja-Hrkt","おにづかちゅうがっこうまえ"
"鬼塚中学校前","en","Onizukachugakko-mae"
"鬼塚中学校前","zh-CN","鬼冢中学前"
"鬼塚中学校前","zh-TW","鬼塚中學前"
"唐津自動車学校前","ja","唐津自動車学校前"
"唐津自動車学校前","ja-Hrkt","からつじどうしゃがっこうまえ"
"唐津自動車学校前","en","Karatsujidoshagakko-mae"
"唐津自動車学校前","zh-CN","唐津汽车学校前"
"唐津自動車学校前","zh-TW","唐津汽車學校前"
"唐津自動車学校前","ko","가라쓰지도샤갓코마에"
"打上","ja","打上"
"打上","ja-Hrkt","うちあげ"
"打上","en","Uchiage"
"打上","zh-CN","打上(佐贺县)"
"打上","zh-TW","打上(佐賀縣)"
"打上","ko","우치아게(사가현)"
"二タ子一丁目（さんて入口）","ja","二タ子一丁目（さんて入口）"
"二タ子一丁目（さんて入口）","ja-Hrkt","ふたごいっちょうめ（さんていりぐち）"
"二タ子一丁目（さんて入口）","en","Futago 1-chome [Sante Iriguchi]"
"二タ子一丁目（さんて入口）","zh-CN","二子一丁目[Sante入口]"
"二タ子一丁目（さんて入口）","zh-TW","二子一丁目[Sante入口]"
"二タ子一丁目（さんて入口）","ko","후타고잇초메[산테이리구치]"
"西朝日町","ja","西朝日町"
"西朝日町","ja-Hrkt","にしあさひまち"
"西朝日町","en","Nishiasahimachi(Nishi-Asahi-machi)"
"西朝日町","zh-CN","西朝日町"
"西朝日町","zh-TW","西朝日町"
"西朝日町","ko","니시아사히마치"
"五中前","ja","五中前"
"五中前","ja-Hrkt","ごちゅうまえ"
"五中前","en","Gochumae"
"五中前","zh-CN","五中前(佐贺县)"
"五中前","zh-TW","五中前(佐賀縣)"
"五中前","ko","고추마에(사가현)"
"本村","ja","本村"
"本村","ja-Hrkt","ほんむら"
"本村","en","Hommura"
"本村","zh-CN","本村[唐津]"
"本村","zh-TW","本村[唐津]"
"本村","ko","혼무라[가라쓰]"
"殿の浦南","ja","殿の浦南"
"殿の浦南","ja-Hrkt","とののうらみなみ"
"殿の浦南","en","Tononouraminami"
"殿の浦南","zh-CN","殿之浦南"
"殿の浦南","zh-TW","殿之浦南"
"殿の浦南","ko","도노노우라미나미"
"ひばりヶ丘","ja","ひばりヶ丘"
"ひばりヶ丘","ja-Hrkt","ひばりがおか"
"ひばりヶ丘","en","Hibarigaoka"
"ひばりヶ丘","zh-CN","云雀丘(佐贺县)"
"ひばりヶ丘","zh-TW","雲雀丘(佐賀縣)"
"ひばりヶ丘","ko","히바리가오카(사가현)"
"呼子公民館","ja","呼子公民館"
"呼子公民館","ja-Hrkt","とののうらにし"
"呼子公民館","en","Yobuko Kominkan(Public Hall)"
"呼子公民館","zh-CN","呼子文化馆"
"呼子公民館","zh-TW","呼子文化館"
"呼子公民館","ko","요부코코민칸"
"伊達政宗陣跡（海青中学校前）","ja","伊達政宗陣跡（海青中学校前）"
"伊達政宗陣跡（海青中学校前）","ja-Hrkt","だてまさむねじんあと（かいせいちゅうがっこうまえ）"
"伊達政宗陣跡（海青中学校前）","en","Datemasamunejinato（kaiseichugakko-mae）"
"伊達政宗陣跡（海青中学校前）","zh-CN","伊达政宗阵迹[海青中学前]"
"伊達政宗陣跡（海青中学校前）","zh-TW","伊達政宗陣跡[海青中學前]"
"伊達政宗陣跡（海青中学校前）","ko","다테마사무네진아토[가이세이추갓코마에]"
"名護屋大橋","ja","名護屋大橋"
"名護屋大橋","ja-Hrkt","なごやおおはし"
"名護屋大橋","en","Nagoyaohashi"
"名護屋大橋","zh-CN","名护屋大桥"
"名護屋大橋","zh-TW","名護屋大橋"
"名護屋大橋","ko","나고야오하시"
"鎮西市民センター前","ja","鎮西市民センター前"
"鎮西市民センター前","ja-Hrkt","ちんぜいしみんせんたーまえ"
"鎮西市民センター前","en","Chinzeishiminsenta-mae"
"鎮西市民センター前","zh-CN","镇西市民中心前"
"鎮西市民センター前","zh-TW","鎮西市民中心前"
"名護屋港入口","ja","名護屋港入口"
"名護屋港入口","ja-Hrkt","なごやこういりぐち"
"名護屋港入口","en","Nagoyakoiriguchi"
"名護屋港入口","zh-CN","名护屋港入口"
"名護屋港入口","zh-TW","名護屋港入口"
"名護屋港入口","ko","나고야코이리구치"
"名護屋城博物館入口","ja","名護屋城博物館入口"
"名護屋城博物館入口","ja-Hrkt","なごやじょうはくぶつかんいりぐち"
"名護屋城博物館入口","en","Nagoyajohakubutsukaniriguchi"
"名護屋城博物館入口","zh-CN","名护屋城博物馆入口"
"名護屋城博物館入口","zh-TW","名護屋城博物館入口"
"名護屋城博物館入口","ko","나고야조하쿠부쓰칸이리구치"
"名護屋城址","ja","名護屋城址"
"名護屋城址","ja-Hrkt","なごやじょうし"
"名護屋城址","en","Nagoyajoshi"
"名護屋城址","zh-CN","名护屋城址"
"名護屋城址","zh-TW","名護屋城址"
"名護屋城址","ko","나고야조시"
"串","ja","串"
"串","ja-Hrkt","くし"
"串","en","Kushi"
"串","zh-CN","串(佐贺县)"
"串","zh-TW","串(佐賀縣)"
"串","ko","구시(사가현)"
"九州電力今村寮","ja","九州電力今村寮"
"九州電力今村寮","ja-Hrkt","きゅうしゅうでんりょくいまむらりょう"
"九州電力今村寮","en","Kyushudenryokuimamuraryo"
"九州電力今村寮","zh-CN","九州电力今村寮"
"九州電力今村寮","zh-TW","九州電力今村寮"
"九州電力今村寮","ko","규슈덴료쿠이마무라료"
"浜野浦の棚田","ja","浜野浦の棚田"
"浜野浦の棚田","ja-Hrkt","はまのうらのたなだ"
"浜野浦の棚田","en","Hamanouranotanada"
"浜野浦の棚田","zh-CN","滨野浦"
"浜野浦の棚田","zh-TW","濱野浦"
"浜野浦の棚田","ko","하마노우라"
"西山","ja","西山"
"西山","ja-Hrkt","にしやま"
"西山","en","Nishiyama"
"西山","zh-CN","西山"
"西山","zh-TW","西山"
"西山","ko","니시야마"
"天満町南","ja","天満町南"
"天満町南","ja-Hrkt","てんまんちょうみなみ"
"大土井","ja","大土井"
"大土井","ja-Hrkt","おおどい"
"大土井","en","Odoi"
"大土井","zh-CN","大土井(佐贺县)"
"大土井","zh-TW","大土井(佐賀縣)"
"大土井","ko","오도이(사가현)"
"宇の木","ja","宇の木"
"宇の木","ja-Hrkt","うのき"
"宇の木","en","Unoki"
"宇の木","zh-CN","宇木"
"宇の木","zh-TW","宇木"
"宇の木","ko","우노키"
"千々賀","ja","千々賀"
"千々賀","ja-Hrkt","ちちか"
"千々賀","en","Chichika"
"千々賀","zh-CN","千々贺"
"千々賀","zh-TW","千々賀"
"千々賀","ko","지치카"
"下畑島","ja","下畑島"
"下畑島","ja-Hrkt","しもはたしま"
"下畑島","en","Shimohatashima"
"下畑島","zh-CN","下田岛"
"下畑島","zh-TW","下田島"
"下畑島","ko","시모하타시마"
"畑島","ja","畑島"
"畑島","ja-Hrkt","はたしま"
"畑島","en","Hatashima"
"畑島","zh-CN","田岛"
"畑島","zh-TW","田島"
"畑島","ko","하타시마"
"竹有","ja","竹有"
"竹有","ja-Hrkt","たけあり"
"竹有","en","Takeari"
"竹有","zh-CN","竹有"
"竹有","zh-TW","竹有"
"竹有","ko","다케아리"
"北波多中学校前","ja","北波多中学校前"
"北波多中学校前","ja-Hrkt","きたはたちゅうがっこうまえ"
"北波多中学校前","en","Kitahatachugakko-mae(Kitahata Junior High School)"
"北波多中学校前","zh-CN","北波多中学前"
"北波多中学校前","zh-TW","北波多中學前"
"北波多中学校前","ko","기타하타추갓코마에"
"行合野","ja","行合野"
"行合野","ja-Hrkt","ゆきあいの"
"行合野","en","Yukiaino"
"行合野","zh-CN","行合野"
"行合野","zh-TW","行合野"
"行合野","ko","유키아이노"
"志気橋","ja","志気橋"
"志気橋","ja-Hrkt","しげばし"
"志気橋","en","Shigebashi"
"志気橋","zh-CN","志气桥"
"志気橋","zh-TW","志氣橋"
"志気橋","ko","시게바시"
"水留","ja","水留"
"水留","ja-Hrkt","つづみ"
"水留","en","Tsuzumi"
"水留","zh-CN","水留"
"水留","zh-TW","水留"
"水留","ko","쓰즈미"
"大曲","ja","大曲"
"大曲","ja-Hrkt","おおまがり"
"大曲","en","Omagari"
"大曲","zh-CN","大曲[南波多町]"
"大曲","zh-TW","大曲[南波多町]"
"大曲","ko","오마가리[미나미하타초]"
"高瀬","ja","高瀬"
"高瀬","ja-Hrkt","たかせ"
"高瀬","en","Takase"
"高瀬","zh-CN","高濑(佐贺县)"
"高瀬","zh-TW","高瀨(佐賀縣)"
"教会前","ja","教会前"
"教会前","ja-Hrkt","きょうかいまえ"
"教会前","en","Kyokaimae"
"教会前","zh-CN","教堂前(佐贺县)"
"教会前","zh-TW","教堂前(佐賀縣)"
"教会前","ko","교카이마에(사가현)"
"南波多郷学館下","ja","南波多郷学館下"
"南波多郷学館下","ja-Hrkt","みなみはたきょうがっかんした"
"小麦原","ja","小麦原"
"小麦原","ja-Hrkt","こむぎばる"
"小麦原","en","Komugibaru"
"小麦原","zh-CN","小麦原"
"小麦原","zh-TW","小麥原"
"小麦原","ko","고무기바루"
"府招","ja","府招"
"府招","ja-Hrkt","ふまねき"
"府招","en","Fumaneki"
"府招","zh-CN","府招"
"府招","zh-TW","府招"
"府招","ko","후마네키"
"富田神社前","ja","富田神社前"
"富田神社前","ja-Hrkt","とみたじんじゃまえ"
"富田神社前","en","Tomitajinjamae(Tomita-jinja (Shrine) )"
"富田神社前","zh-CN","富田神社前"
"富田神社前","zh-TW","富田神社前"
"富田神社前","ko","도미타진자마에"
"府招上","ja","府招上"
"府招上","ja-Hrkt","ふまねきかみ"
"府招上","en","Fumanekikami"
"府招上","zh-CN","府招上"
"府招上","zh-TW","府招上"
"府招上","ko","후마네키카미"
"池の峠","ja","池の峠"
"池の峠","ja-Hrkt","いけのとうげ"
"池の峠","en","Ikenotoge"
"池の峠","zh-CN","池之峠"
"池の峠","zh-TW","池之峠"
"池の峠","ko","이케노토게"
"十三塚","ja","十三塚"
"十三塚","ja-Hrkt","じゅうさんづか"
"十三塚","en","Jusanzuka"
"十三塚","zh-CN","十三冢(佐贺县)"
"十三塚","zh-TW","十三塚(佐賀縣)"
"十三塚","ko","주산즈카(사가현)"
"永山入口","ja","永山入口"
"永山入口","ja-Hrkt","ながやまいりぐち"
"永山入口","en","Nagayamairiguchi"
"永山入口","zh-CN","永山入口(佐贺县)"
"永山入口","zh-TW","永山入口(佐賀縣)"
"永山入口","ko","나가야마이리구치(사가현)"
"あさひが丘入口","ja","あさひが丘入口"
"あさひが丘入口","ja-Hrkt","あさひがおかいりぐちくち"
"あさひが丘入口","en","Asahigaokairiguchi"
"白野","ja","白野"
"白野","ja-Hrkt","しらの"
"白野","en","Shirano"
"白野","zh-CN","白野"
"白野","zh-TW","白野"
"白野","ko","시라노"
"上伊万里","ja","上伊万里"
"上伊万里","ja-Hrkt","かみいまり"
"上伊万里","en","Kamiimari(Kami-Imari)"
"上伊万里","zh-CN","上伊万里"
"上伊万里","zh-TW","上伊万裡"
"上伊万里","ko","가미이마리"
"大坪コミュニティセンター前","ja","大坪コミュニティセンター前"
"大坪コミュニティセンター前","ja-Hrkt","おおつぼこみゅにてぃせんたーまえ"
"大坪コミュニティセンター前","en","Otsubo Community Center-mae (Public Hall)"
"大坪コミュニティセンター前","zh-CN","大坪社区中心前"
"大坪コミュニティセンター前","zh-TW","大坪社區中心前"
"大坪コミュニティセンター前","ko","오쓰보커뮤니티센터마에"
"鹿の口","ja","鹿の口"
"鹿の口","ja-Hrkt","かのくち"
"鹿の口","en","Kanokuchi"
"鹿の口","zh-CN","鹿之口"
"鹿の口","zh-TW","鹿之口"
"三段間","ja","三段間"
"三段間","ja-Hrkt","さんだんま"
"三段間","en","Sandamma"
"三段間","zh-CN","三段间"
"三段間","zh-TW","三段間"
"三段間","ko","산단마"
"牟田部","ja","牟田部"
"牟田部","ja-Hrkt","むたべ"
"牟田部","en","Mutabe"
"牟田部","zh-CN","牟田部"
"牟田部","zh-TW","牟田部"
"牟田部","ko","무타베"
"久保","ja","久保"
"久保","ja-Hrkt","くぼ"
"久保","en","Kubo"
"久保","zh-CN","久保(佐贺县)"
"久保","zh-TW","久保(佐賀縣)"
"久保","ko","구보(사가현)"
"末広町","ja","末広町"
"末広町","ja-Hrkt","すえひろちょう"
"末広町","en","Suehirocho"
"末広町","zh-CN","末广町(佐贺县)"
"末広町","zh-TW","末廣町(佐賀縣)"
"末広町","ko","스에히로초(사가현)"
"相知市民センター前","ja","相知市民センター前"
"相知市民センター前","ja-Hrkt","おうちしみんせんたーまえ"
"相知市民センター前","en","Ochishiminsenta-mae(Ochi Citizens' Center)"
"相知市民センター前","zh-CN","相知市民中心前"
"相知市民センター前","zh-TW","相知市民中心前"
"相知市民センター前","ko","오치시민센터마에"
"相知郵便局前","ja","相知郵便局前"
"相知郵便局前","ja-Hrkt","おうちゆうびんきょくまえ"
"相知郵便局前","en","Ochiyubinkyoku-mae"
"相知郵便局前","zh-CN","相知邮局前"
"相知郵便局前","zh-TW","相知郵局前"
"相知郵便局前","ko","오치유빈쿄쿠마에"
"相知駅前","ja","相知駅前"
"相知駅前","ja-Hrkt","おうちえきまえ"
"相知駅前","en","Ochieki-mae(Ochi Station)"
"相知駅前","zh-CN","相知站前"
"相知駅前","zh-TW","相知站前"
"相知駅前","ko","오치에키마에"
"鷹取","ja","鷹取"
"鷹取","ja-Hrkt","たかとり"
"鷹取","en","Takatori"
"鷹取","zh-CN","鹰取"
"鷹取","zh-TW","鷹取"
"長部田","ja","長部田"
"長部田","ja-Hrkt","ながへた"
"長部田","en","Nagaheta"
"長部田","zh-CN","长部田(佐贺县)"
"長部田","zh-TW","長部田(佐賀縣)"
"相知幹部派出所前","ja","相知幹部派出所前"
"相知幹部派出所前","ja-Hrkt","おうちかんぶはしゅつじょまえ"
"田頭橋","ja","田頭橋"
"田頭橋","ja-Hrkt","たがしらばし"
"田頭橋","en","Tagashirabashi"
"田頭橋","zh-CN","田头桥"
"田頭橋","zh-TW","田頭橋"
"田頭橋","ko","다가시라바시"
"岩屋駅前","ja","岩屋駅前"
"岩屋駅前","ja-Hrkt","いわやえきまえ"
"岩屋駅前","en","Iwayaeki-mae(Iwaya Station)"
"岩屋駅前","zh-CN","岩屋站前"
"岩屋駅前","zh-TW","岩屋站前"
"岩屋駅前","ko","이와야에키마에"
"岩屋（厳木）","ja","岩屋（厳木）"
"岩屋（厳木）","ja-Hrkt","いわや"
"岩屋（厳木）","en","Iwaya"
"岩屋（厳木）","zh-CN","岩屋〔严木〕"
"岩屋（厳木）","zh-TW","岩屋〔嚴木〕"
"岩屋（厳木）","ko","이와야[규라기]"
"町切","ja","町切"
"町切","ja-Hrkt","ちょうぎり"
"町切","en","Chogiri"
"町切","zh-CN","町切"
"町切","zh-TW","町切"
"町切","ko","조기리"
"箞木","ja","箞木"
"箞木","ja-Hrkt","うつぼぎ"
"大橋（厳木）","ja","大橋（厳木）"
"大橋（厳木）","ja-Hrkt","おおはし"
"大橋（厳木）","en","Ohashi"
"大橋（厳木）","zh-CN","大桥[严木]"
"大橋（厳木）","zh-TW","大橋[嚴木]"
